,RecipeId,AuthorId,Rating
999646,1078,362983,5
999682,220,633995,5
999995,1209,1640763,5
1000020,220,218593,5
1000226,1048,1664132,5
1000269,916,1338684,5
1000359,1209,497100,5
1000485,1078,465080,5
1000684,220,931656,4
1000701,749,246292,5
1000971,1306,1457196,5
1000979,592,108931,4
1000980,1356,143721,5
1001637,1356,973186,5
1001717,1982,653438,5
1001744,270,938649,5
1001911,684,942758,5
1002186,1005,766961,3
1002593,1209,1133190,4
1003661,1267,1088637,5
1003668,2056,361489,5
1003810,2032,560491,4
1003864,1705,225114,5
1004281,749,546021,5
1004306,794,667915,5
1004499,604,1570741,0
1004539,528,199848,5
1004775,647,984090,0
1005238,203,278118,5
1005254,66,176798,5
1006092,2072,1613349,5
1006804,1387,1408744,5
1006887,1356,79264,5
1006889,486,67009,5
1007160,230,513230,5
1007246,548,220403,5
1007383,992,178427,5
1007681,529,521337,5
1008861,744,1445414,5
1009405,1322,421689,5
1009711,76,41228,0
1009747,564,1708738,5
1010739,1705,63553,5
1010879,1209,1684261,0
1011124,481,1653784,4
1011517,1005,1667147,5
1011580,1229,696417,3
1011953,947,329554,5
1012162,324,1232370,5
1012217,1633,1052065,5
1013082,2072,1044093,5
1013901,810,1625628,4
1014125,1481,274585,5
1015023,481,1725069,5
1015265,1133,1167873,3
1015277,1780,480666,5
1016328,1209,1369787,0
1017425,366,1734972,5
1017608,1387,610880,5
1017630,76,1181684,4
1018153,374,66321,5
1018154,374,84664,5
1018155,374,308434,5
1018363,1356,140132,5
1018757,56,839719,4
1019484,1631,1361992,5
1019550,607,1113965,0
1019823,809,584034,5
1019948,1035,1745351,5
1020227,1809,1747134,0
1020376,1209,666681,5
1020439,1387,412847,5
1020584,744,710155,5
1021048,809,461552,5
1021188,116,1210689,4
1021915,1209,1752926,5
1022109,519,227652,5
1022400,571,1755264,0
1022458,1387,1625783,5
1022594,1149,1358477,5
1022766,133,91690,5
1023671,607,1761055,0
1023878,1170,798300,5
1023890,558,1672135,5
1024511,1005,1484412,5
1025256,822,216320,5
1025547,1387,286006,4
1025638,1209,1106600,5
1025834,947,160295,5
1025983,1387,260688,5
1026011,638,62264,5
1026194,1035,576273,5
1026464,1209,1657616,4
1026679,1209,199697,3
1026743,1209,538162,5
1027220,1460,69498,0
1027792,1209,1777586,5
1027983,1356,535033,0
1028599,129,183496,5
1028659,1209,560491,5
1028934,1209,1719384,4
1028942,1209,1781497,5
1029113,246,1489025,5
1029194,744,957880,0
1029293,1209,530501,5
1029985,1387,1137465,5
1030052,744,1627880,1
1030456,1356,578233,5
1030529,1005,140132,5
1030832,150,111678,5
1031120,1557,156783,5
1031182,749,441525,5
1031540,1005,1791887,0
1031558,1005,348437,0
1031762,536,1509557,2
1031978,319,620435,5
1032040,607,1793133,5
1032308,1209,1781131,5
1032755,536,862059,5
1032760,860,1169062,4
1032853,565,383346,4
1032894,860,771965,4
1033693,1780,1799192,0
1034556,744,137481,5
1034639,159,1532881,5
1034670,220,518876,5
1034926,1322,380358,4
1035424,192,94740,5
1035715,590,22015,5
1036511,1442,18931,5
1036748,744,833434,0
1036965,1780,244432,5
1036968,1595,293757,4
1037546,319,1814036,5
1037710,76,140132,5
1038086,198,1816672,3
1039164,1780,1819349,3
1039234,1209,1562071,5
1039454,186,168451,4
1039546,1209,347124,5
1040142,1149,416985,5
1040457,481,296085,5
1040775,1429,993709,0
1041178,116,823509,5
1041184,1209,633761,5
1041236,76,1363101,3
1041865,1209,1831707,0
1041991,632,1008996,2
1042114,1209,1661468,5
1042128,744,654642,5
1042188,809,486718,5
1042272,749,666682,3
1042816,240,722185,0
1043305,276,723491,5
1043337,281,723491,5
1043607,204,591314,5
1043634,133,593431,5
1043635,297,593431,5
1043644,314,241241,4
1043778,278,628696,4
1043817,1409,1575360,4
1044039,76,1238623,4
1044236,1133,602094,1
1044315,170,1840792,5
1046674,468,1657859,5
1046772,1217,422893,4
1047315,490,588412,5
1047350,1883,6258,3
1047351,1883,28442,5
1047352,1883,6125,1
1047717,468,165933,5
1048258,608,104082,5
1048854,76,368897,5
1049166,1982,1269948,4
1049260,809,581162,5
1049427,809,358698,4
1049473,1209,1857765,4
1050342,1209,1622913,5
1050380,420,1860682,5
1050637,76,1861593,0
1051239,749,1622913,1
1052294,468,1865961,5
1052628,66,679953,5
1052634,1356,1428732,5
1052820,744,451233,5
1053102,1559,116856,3
1053118,809,241140,5
1053791,362,1639208,3
1053936,1522,108807,5
1054486,314,320849,0
1055068,1580,1366254,5
1055866,749,1301961,0
1057582,607,1884444,5
1057603,744,1883932,4
1057749,1356,96177,5
1058116,1209,657197,5
1058249,266,1889798,4
1058588,129,865818,5
1058688,749,1732352,5
1059557,1136,644827,3
1059673,1809,303545,4
1059759,1955,29820,1
1059760,1955,220348,4
1059787,76,1895595,5
1061035,965,133174,4
1061128,1947,1900559,4
1061664,965,738401,5
1062199,773,176615,5
1062314,1209,743937,0
1062859,749,800776,5
1062883,822,358698,5
1062965,1322,141590,5
1063083,44,596418,5
1063301,192,1537761,5
1063646,1552,1728240,5
1064100,1356,833516,4
1064206,645,416985,5
1064692,445,311926,5
1064960,550,427184,5
1065293,1306,472275,4
1065456,749,448004,5
1065809,200,1070987,4
1066838,773,706690,5
1067286,916,1918369,0
1067405,1809,1160850,1
1067478,445,1920761,4
1068216,536,1921136,5
1068219,1940,1701315,5
1068951,120,244432,5
1069954,186,600146,5
1069955,167,307059,4
1071136,1633,1422300,5
1071770,607,140132,5
1072123,607,1934142,0
1072429,749,1061020,5
1072571,1149,652568,5
1073013,1322,1249676,5
1074542,822,1940956,5
1075568,456,1943764,5
1075977,1559,1924722,5
1076106,56,326787,5
1076375,1078,224565,5
1076458,1306,1058174,3
1076709,1600,245915,5
1076735,1078,404573,5
1078755,56,1952914,3
1078966,667,87236,5
1079553,1356,391048,5
1079894,1005,499714,1
1079935,1078,1764362,5
1079972,916,1958907,5
1080113,1005,1956425,5
1080496,1832,305531,5
1080697,645,934184,0
1081194,1078,91566,0
1081399,1209,1055648,0
1081850,220,1154249,5
1081937,773,706608,4
1082646,1387,137307,5
1082678,1356,125416,5
1082919,1078,526666,5
1083370,524,1747728,4
1083603,525,424680,5
1083791,947,337963,5
1083811,1005,969304,4
1083896,220,206484,4
1084118,749,38643,5
1084221,536,1243997,4
1084577,56,1978747,5
1084698,916,540346,5
1084968,432,588412,5
1085006,220,693345,5
1085026,220,232823,5
1085057,647,34025,5
1085084,1209,1662127,5
1085343,1078,1040054,5
1085352,636,471937,5
1085638,1356,1981883,5
1086308,1078,53932,5
1086327,607,1985229,0
1086392,567,1799668,5
1086841,220,883184,5
1086991,1600,1191245,5
1087184,1356,1988263,4
1087274,573,68460,5
1087452,1356,55406,5
1087640,1356,1978585,5
1087775,1409,362983,5
1087871,749,320427,4
1088117,376,68460,5
1088476,246,43083,4
1088771,1209,968749,5
1088889,220,1279058,4
1089077,220,168037,5
1089492,376,1994748,4
1089574,567,244063,5
1089792,155,1108700,5
1089855,220,876513,5
1090125,1209,1352292,5
1090181,1209,306193,4
1090227,1209,1890038,2
1090434,481,2001207,5
1091530,595,1065235,2
1091540,56,2005352,4
1092591,1031,268888,4
1092724,56,1695955,5
1093417,636,1695955,5
1093780,407,1248818,5
1093844,517,1234395,5
1093847,414,1234395,5
1094063,1236,1871673,5
1094088,916,2015452,3
1094340,607,1629974,0
1095244,515,1141815,5
1095932,1505,1058097,5
1096055,2056,250031,5
1096245,760,1926335,5
1096358,1780,2024244,0
1097171,220,628076,5
1097245,2029,2028382,5
1097732,1209,116856,4
1098066,568,972428,0
1098209,220,765619,5
1098272,2056,1267163,5
1098615,749,126440,5
1098700,76,310749,4
1098804,1356,1510644,0
1099422,749,502302,0
1099451,749,2036918,0
1100165,168,373020,5
1100350,607,704676,5
1100361,1209,2039663,5
1101169,76,929994,5
1101910,1356,559493,5
1102033,822,34025,5
1102261,760,337963,5
1102937,947,578914,5
1102978,479,1799668,5
1102999,809,319943,3
1103223,1209,1762248,1
1103381,544,205750,4
1105120,567,486680,4
1106454,635,360674,5
1106506,452,292560,5
1106632,379,440324,5
1107111,744,355282,0
1107137,642,2075350,5
1107149,56,2075721,0
1107646,1209,1671718,5
1107926,1356,924744,5
1108042,1149,500860,5
1109083,536,694088,3
1109088,192,394077,5
1109105,965,702527,5
1109298,1171,198154,2
1109322,1209,654259,5
1109389,1387,121193,5
1109715,1507,738401,5
1110421,1005,2092032,4
1110438,822,2096682,5
1110939,1760,2097286,3
1111103,1035,2100321,0
1111350,371,86318,5
1111709,1356,1530179,4
1111961,1602,1599865,4
1112300,129,2098759,5
1113235,1209,174096,5
1113276,1209,1795748,5
1113357,1209,853067,5
1113678,1521,804550,5
1113691,744,1455160,5
1113882,822,50969,4
1114671,749,560664,0
1114704,1209,2126110,5
1114742,381,2082963,0
1114862,744,316809,5
1115340,749,563726,5
1115915,1209,1107330,5
1116415,1293,831774,5
1117009,749,1440162,0
1117527,479,2143589,5
1117601,1078,2144216,0
1117764,822,1579905,5
1118056,607,176615,5
1118301,744,2086668,5
1118624,1209,2147969,0
1119159,200,1270875,5
1119460,903,27911,0
1120177,632,2156833,5
1120307,916,1056692,4
1120907,56,498291,5
1121069,947,113509,4
1121873,1581,1623265,5
1122614,1356,768828,5
1122817,607,1591517,5
1122977,2032,165933,5
1123304,1809,2167308,0
1123314,1780,2167582,5
1123315,1780,455870,3
1123353,1780,1699855,1
1123504,607,1796146,0
1123543,1209,2172774,5
1123577,1633,2173886,2
1123598,2087,738101,1
1123822,930,2176011,5
1123856,607,2176521,1
1124112,645,1714594,5
1124116,366,1290858,5
1124224,1780,907602,5
1124307,1293,115525,5
1124343,211,33159,5
1124468,1438,635656,5
1124723,1078,17803,5
1125032,1078,722434,0
1125339,1551,1859575,0
1126681,744,2025705,5
1126875,397,928301,4
1127113,468,831580,4
1127172,744,302795,5
1127751,519,376986,5
1127894,456,267853,4
1128218,607,164182,5
1128242,947,1308564,4
1128389,1356,187619,5
1128565,809,976856,5
1128650,519,139991,4
1128681,1356,178742,5
1129524,1209,451287,5
1130624,1317,597071,5
1130836,825,112864,5
1131507,1209,2214129,5
1131736,261,2215586,3
1132255,744,939708,5
1132957,536,383359,2
1133091,2072,228037,0
1133697,519,1539571,4
1134294,1209,2228083,5
1134417,749,1688341,5
1134576,56,265694,5
1134743,378,1462970,5
1134874,1078,653438,5
1134881,519,789516,5
1135425,1209,539686,5
1135497,142,914114,4
1135557,593,364211,5
1137333,232,636029,3
1137661,1209,2028532,5
1138568,1209,2248489,5
1139632,1005,53002,5
1140007,153,1020526,5
1140228,319,1344246,3
1140752,1356,372395,5
1141394,198,1135521,4
1141931,1209,2268461,4
1141989,930,677508,4
1141994,536,2269672,5
1142161,2072,363055,5
1142342,916,2272253,4
1142345,916,2272515,3
1142461,773,310237,5
1142618,389,975720,5
1143198,619,1768845,5
1143257,481,2277336,5
1143818,456,134011,5
1143941,376,900992,4
1143991,749,1986928,5
1144096,116,1972573,3
1144916,916,384041,0
1145264,1149,2290242,5
1145574,1438,454804,2
1145866,2072,176615,5
1145936,346,314825,4
1146834,432,640874,4
1147239,1209,2300007,5
1147366,1149,315055,4
1147533,343,346363,5
1147641,56,2300689,5
1148389,1207,768828,5
1148446,2072,65197,0
1148643,56,47892,4
1148804,1209,2317519,0
1149002,2072,429976,5
1149169,1356,838632,5
1149398,1209,318711,5
1149640,220,23959,5
1149812,809,1877057,0
1149920,468,1683962,4
1149944,749,564647,0
1150058,1209,512532,5
1150288,319,251626,4
1150393,1078,2327833,0
1150441,220,1042494,5
1150476,1600,1574035,5
1150723,319,2295544,5
1150748,1944,2330326,0
1151242,558,424540,5
1151339,319,869184,5
1151601,524,2337282,4
1151714,1078,376189,5
1151717,179,2206637,5
1151923,319,246482,5
1152177,479,2340913,5
1152339,749,1553025,4
1152541,1356,2109017,4
1152618,116,1745420,5
1152751,536,400708,5
1152820,1117,415934,5
1152997,432,2343531,5
1153189,155,163112,5
1153232,1209,163986,5
1153521,319,226863,5
1153758,962,2329244,5
1154110,705,580861,5
1155096,1005,2351857,0
1155323,567,140132,5
1155379,220,291188,5
1156430,605,364863,5
1156807,749,1609319,5
1157222,749,1179225,4
1157416,220,302795,5
1157517,220,65197,5
1157821,820,2368767,5
1158035,220,1892816,5
1158065,810,130133,5
1158347,220,523907,5
1158388,1600,1760519,5
1158711,220,363055,0
1159279,754,2377915,4
1159329,116,54463,5
1159342,607,935433,5
1159671,1209,469786,5
1159784,1183,1365025,4
1160470,220,198154,4
1160664,220,2072253,5
1160732,809,130531,0
1160761,749,2368710,5
1160967,632,789516,5
1161024,611,107135,5
1161099,916,1815017,5
1161321,246,531256,3
1161464,220,2395638,5
1161590,76,198154,3
1161605,634,496803,4
1161676,1355,498271,5
1161725,203,2396877,0
1162009,1873,494607,4
1162057,220,1488517,4
1162152,179,841067,5
1162153,1209,841067,5
1162185,1387,290264,0
1164197,676,1854191,0
1164986,179,81611,4
1165572,647,2427451,5
1165617,44,2408352,5
1165680,1209,2020786,5
1165902,2032,286566,5
1166088,56,2432058,0
1166204,607,1033569,5
1167583,588,2445183,5
1167593,749,765012,5
1167963,520,781424,5
1168048,2056,439685,3
1168138,1117,933855,0
1168315,278,2438489,5
1169078,548,2457569,5
1171285,1873,345915,0
1171363,479,2440884,5
1171631,198,546010,5
1173069,220,357071,5
1173727,2032,1368096,5
1174197,626,599450,5
1174267,2056,211577,5
1174317,607,248746,5
1174462,1721,2505914,5
1175033,1293,129652,4
1175171,587,86318,4
1175236,1209,2520442,5
1175318,56,2522955,0
1175391,749,372185,5
1175404,1356,296050,5
1175451,167,65631,5
1175882,1209,2202501,5
1176006,1209,57162,5
1176034,1209,2485819,5
1176642,192,1072593,5
1176659,571,1058824,5
1177245,744,128473,5
1177423,481,2546652,5
1177478,1780,588863,5
1177524,1356,2547780,5
1178115,1209,28177,5
1178202,56,1932521,0
1178284,1356,2553289,0
1178418,334,2548583,0
1178758,1078,2563266,0
1178838,56,325281,5
1178975,860,1249396,4
1179464,1209,2143402,4
1179799,129,103876,5
1180151,607,2556641,5
1180152,230,2587747,5
1180358,744,318028,5
1180470,1209,2590340,4
1180488,744,2590541,5
1180534,1209,1675225,2
1180582,1209,2533143,4
1180661,1209,2063498,5
1180748,1780,1072593,5
1180861,744,2594702,5
1181018,1209,2595564,0
1181287,481,2598659,5
1181612,62,171084,5
1181831,1209,417672,5
1181860,1209,2606954,5
1182127,271,54678,5
1182308,56,825898,5
1182556,607,1584953,2
1182660,1005,1418189,5
1182971,1505,486725,3
1183451,1209,154853,5
1184067,152,2632241,5
1184216,1005,198154,3
1184500,749,2638162,0
1184518,1355,539686,5
1184632,749,2635665,4
1184681,397,666717,0
1184997,1356,2355492,5
1185378,1209,2648672,5
1186602,749,2662057,3
1186996,536,257414,4
1187135,1356,988608,5
1187166,450,851841,5
1187256,56,2668165,5
1187408,198,2656408,5
1187430,203,2670224,4
1187529,56,481092,5
1187849,319,2206637,5
1188493,334,503763,0
1188722,930,140132,5
1188884,676,2682765,1
1189595,1356,469895,0
1189654,1209,2652444,2
1191852,1005,199198,5
1192217,1117,1839012,5
1192249,636,900992,4
1192318,198,799503,5
1192381,833,2706327,0
1192395,179,2704337,5
1192508,1944,176481,4
1192660,1209,2675789,0
1193098,364,2713685,4
1193470,1145,2344444,3
1193479,667,1603293,5
1193858,376,2390801,5
1193933,1117,971177,5
1194172,66,2300352,5
1194609,1861,126440,5
1195022,607,1191045,4
1195688,1005,2704337,4
1195840,1356,1410967,4
1196607,1693,942758,5
1196860,1600,738879,5
1197604,56,2731337,5
1197651,851,268272,5
1197723,56,1056692,5
1197956,1902,430507,0
1198120,56,437904,4
1198394,1078,1622913,5
1198608,607,353205,5
1199138,588,734100,5
1199651,168,2767438,0
1200230,49,178504,5
1200925,319,2777242,5
1201626,1320,457943,5
1201743,56,2782617,0
1202383,56,2789570,5
1202558,220,140132,5
1202994,56,2791271,4
1203304,1209,266635,5
1203681,1209,380644,5
1204155,220,749003,5
1205123,1209,2739317,5
1205672,607,348346,4
1206112,632,1212942,4
1206368,1024,2828077,5
1206620,1149,1182971,5
1207207,1209,539977,5
1207342,1356,2834763,2
1207426,1387,199020,5
1207543,2072,33159,4
1207922,1149,2840647,5
1208039,749,1519165,4
1208224,519,176615,5
1208872,749,4862,5
1209382,1209,2855871,5
1210897,441,1102407,5
1211112,76,340820,5
1211703,220,296050,5
1211899,1306,198154,5
1212102,1809,1542048,5
1212118,219,1542048,4
1212935,220,307313,5
1213057,220,66411,4
1213061,1809,142617,5
1213172,548,2864076,5
1213193,749,2888306,0
1213764,632,1636470,5
1214136,916,2900894,2
1214268,754,1455684,5
1214743,572,126104,5
1215013,220,428581,5
1215389,744,157167,5
1215694,749,2801080,3
1215837,749,2912792,5
1215878,66,2542287,5
1215999,1944,1742738,4
1216494,220,240552,5
1216990,903,839492,5
1217033,456,2921478,5
1217054,556,2807233,5
1217440,1119,755285,5
1219139,445,230579,5
1219270,1106,475282,4
1219617,414,74732,5
1219795,56,2216812,4
1219897,749,2747830,5
1220009,1209,2602260,5
1220187,220,55906,5
1220807,886,2123645,4
1220889,1078,1175362,5
1220903,1356,540346,4
1220985,749,2952387,4
1221318,820,1396874,5
1221365,1322,292448,5
1221937,266,2851376,5
1222206,536,1609858,4
1222357,220,2959436,5
1223102,1322,2887050,1
1223116,623,2555361,5
1223165,1809,471300,4
1223306,1600,191533,4
1223560,220,994030,5
1224218,1209,2218233,5
1224359,916,845729,5
1224756,749,383346,5
1225506,632,1342431,5
1225792,744,1800067813,5
1226151,632,140132,5
1226684,1106,890908,5
1227251,460,456858,4
1227465,567,614389,4
1227480,749,1800096915,0
1227844,319,363055,5
1228452,1356,620435,4
1228980,916,1800120872,5
1229770,324,452355,5
1230697,1005,307214,5
1230845,56,1800154207,0
1231178,1209,1800091321,4
1231187,224,383346,5
1231241,916,2219083,4
1231700,607,1800180503,0
1231788,1209,1800191517,5
1232261,56,214160,5
1232653,604,597054,5
1232834,2092,1800236093,0
1232969,1356,250063,5
1233802,1045,6876284,0
1234101,1042,117042,5
1234727,220,1800333756,5
1235152,607,42016935,0
1235745,1209,200875,4
1236366,1209,336563,5
1236781,1209,1800054678,4
1237069,1035,117781,5
1237275,886,844372,5
1237476,916,222564,5
1237533,1209,1800108879,0
1238087,822,124190,5
1238241,1209,1801146370,4
1238760,1209,1800057970,5
1238812,1209,1801190965,5
1238953,1149,128473,5
1239041,1209,74904,5
1239061,744,36079,5
1239385,606,853762,0
1239485,1209,2176289,0
1239703,1209,1801669284,0
1239874,1209,552996,5
1239941,667,1801778344,1
1240421,220,676443,5
1240992,1209,1657716,5
1241100,749,2920332,5
1241560,1356,860538,5
1241710,319,185926,4
1242135,1780,307214,4
1243250,414,62264,5
1244024,903,1179225,4
1244090,1005,2635439,5
1244280,288,514236,0
1244301,1982,45285172,3
1244537,1209,1791142,5
1244566,381,1623265,5
1244694,749,1800071363,4
1245078,1078,2198343,5
1245222,1356,904517,5
1245291,749,2882755,5
1245381,607,1802472181,4
1245416,647,1179225,5
1245436,519,317195,5
1245635,1209,1236754,4
1246736,1209,128541,5
1246813,749,2817149,0
1247028,749,2241781,4
1247428,749,1113965,5
1247951,749,1802542056,4
1247981,749,1973061,5
1248343,1356,126418,5
1248433,1209,1547166,5
1248762,1209,1802562114,5
1249949,192,1598863,2
1250281,376,839492,4
1251947,1883,184986,5
1252283,1209,2549237,5
1252985,916,1802667973,5
1253538,1460,74904,5
1253853,822,1098244,5
1254102,1005,1179225,5
1254448,220,2329720,4
1254591,56,1802700995,5
1255385,456,1802717526,4
1255399,280,1802718682,1
1256013,2013,579826,5
1256562,1151,1663041,5
1256615,468,148490,5
1256625,647,2853299,4
1257797,749,1664579,5
1258255,648,222564,5
1258482,2072,2207424,4
1258750,1356,2785382,5
1259509,343,1185082,0
1259595,607,2542287,0
1259779,591,1802404766,5
1259945,1119,2665447,0
1260001,916,1802871392,5
1260479,56,1802892496,5
1260624,916,1802904066,4
1260732,661,1802907098,5
1260998,1600,1052873,5
1261318,568,1802648117,5
1261509,1209,1802941709,5
1261692,220,70910,4
1261727,220,142559,5
1261734,749,2284342,5
1261835,38,1802956262,4
1261843,1600,185926,4
1262000,153,581489,5
1262277,1600,248522,5
1262299,916,1802978190,3
1262309,588,1802978719,4
1262471,1581,46252547,4
1262627,278,1802989775,0
1263703,220,961101,5
1263786,38,2123645,4
1264011,1209,8555910,5
1264436,543,1711484,5
1264746,1209,1389855,0
1264850,1078,1456746,5
1266091,1356,298447,4
1266252,203,1803116230,5
1266364,203,1803119585,1
1266762,1209,511647,5
1266946,56,1803137264,5
1268118,1356,1567845,5
1268142,56,1802598201,0
1268370,324,1256549,5
1268510,749,1803202998,5
1268753,376,1179225,4
1268819,749,1243251,5
1268910,685,1376447,5
1268941,1209,1803225691,5
1269087,1209,16510,5
1269112,2056,13796,5
1269122,319,1803236437,0
1269331,632,218535,1
1269654,1117,1198491,5
1269992,676,1803279892,0
1270122,1209,50002,5
1270250,809,793359,5
1270302,481,1803290706,0
1270402,1209,406741,5
1270411,822,198154,4
1270816,192,1803311255,5
1270902,2056,280271,5
1270969,505,937635,3
1271078,1242,1800076632,4
1271104,232,1803309408,5
1271170,192,527350,5
1271930,744,1803391152,5
1272161,1209,1802693552,5
1272282,1209,42780997,5
1272283,432,2136162,5
1272922,661,121311,0
1273248,379,2198343,4
1273676,1693,1803499934,5
1273883,1209,1803511965,5
1274134,1209,1803525512,0
1274564,2092,1803465513,5
1274606,822,1803551791,0
1275056,56,1803575058,3
1275077,1209,1803431235,5
1275339,1209,1802500104,5
1275367,481,1800054678,5
1275421,744,1800292167,5
1275609,1209,1803597360,0
1275799,49,2013920,5
1276744,916,1800229915,5
1277231,1356,1803683129,5
1277792,860,1254516,5
1277829,947,350750,5
1277864,1242,1803716154,5
1278076,916,1800024603,5
1278129,1209,1803355091,5
1278498,742,1397768,5
1278902,615,2441253,5
1279290,1035,1803782042,3
1279696,1356,1803488102,0
1280529,1209,2000054160,5
1280777,1209,2000059743,0
1281548,56,2000085317,5
1281586,319,2000003985,5
1281627,1209,2000089558,5
1281885,1356,2000099062,5
1282298,460,2000115390,0
1282315,1209,2000117173,5
1282707,1602,844554,5
1282973,1356,2000139172,4
1283564,404,476796,4
1283595,346,50509,5
1283640,481,2000159726,5
1283904,56,2000167731,4
1283968,1209,2000156860,4
1284162,916,2000175609,5
1284192,749,342251,5
1284411,524,2000183139,5
1284439,1881,1230901,0
1284558,238,2000129315,5
1284612,1356,122878,5
1285002,947,2000200066,5
1285177,1356,2000204007,5
1285303,56,2000206372,5
1285365,588,1803621509,5
1285914,860,1800042695,5
1287127,1042,2000258686,3
1287401,1356,2000264253,5
1287413,1438,2000264985,5
1287600,916,1800071984,4
1287604,1356,2000270541,0
1288061,1356,2000284415,5
1288084,56,2000285682,5
1288174,1356,2000289125,4
1288482,1078,2000296311,5
1288587,1209,2000292491,5
1288695,56,2000206548,5
1288933,1209,2000308052,5
1288976,1209,2000310988,5
1289096,916,2000316314,5
1289408,1356,2600905,0
1289482,916,2000326051,2
1289581,1356,1800054678,5
1289811,1209,2000334207,5
1289971,186,1803534132,5
1290132,1356,2000339939,4
1290632,1236,2000354417,5
1290644,749,2000354777,5
1290724,1209,2000356753,0
1290857,319,2000358571,5
1290871,916,2000359021,1
1291035,1183,2000365172,5
1291227,916,2000370529,5
1291338,1356,2000372916,5
1291354,1861,2806498,1
1291356,820,2000105818,4
1291736,1356,2000381839,2
1291969,1356,2000385779,5
1292088,155,2753457,4
1292118,1242,2000390974,5
1292395,1356,2000399378,5
1292473,116,1196284,5
1292495,76,1900559,3
1292635,749,2000400973,5
1292709,1356,2000403912,4
1293010,1356,2000412987,5
1293236,754,45716210,4
1293310,916,2000419812,1
1293458,1209,2000332993,5
1293468,749,2000356714,3
1293578,1209,2000428387,5
1293906,56,2000407118,5
1293974,820,1800054293,0
1294066,1356,2000439447,5
1294085,749,2000206099,4
1294281,1356,2000447331,5
1294473,1356,2000452142,0
1294960,91,2000462500,5
1295078,1581,2904459,5
1295165,916,1924722,5
1295245,167,2000469339,5
1295424,1780,198154,4
1295435,648,126440,5
1295624,632,487394,5
1295755,1209,1601459,5
1296685,749,2000507531,5
1296886,860,2000521549,5
1297099,1035,2194917,5
1297114,1035,2169676,4
1297127,1209,2000492194,3
1297310,744,1777973,5
1297485,1780,2000545842,0
1297616,319,2000555070,5
1297654,647,2000557937,5
1297772,139,169122,5
1297947,2056,527754,5
1298038,1356,2000578603,5
1298075,1042,2000578634,4
1298352,314,169122,5
1298473,232,2000452251,4
1299108,916,2000626165,1
1299201,1356,2000631953,5
1299419,1209,2000390689,5
1299640,1356,2000653380,5
1299726,1356,2000334511,4
1299820,1209,2000662927,5
1299891,528,2000668449,5
1299923,1209,2000670012,5
1300171,153,2000572699,0
1300232,1356,2000678575,1
1300438,1356,1263094,5
1300447,1356,2000683162,1
1300487,1209,1100434,0
1300488,647,2000692086,5
1300692,76,2000673662,5
1300772,1356,2000699621,0
1300839,607,1025706,2
1301095,76,2000010705,5
1301188,211,350750,0
1301529,381,878311,5
1301550,606,37862,4
1301729,232,212874,5
1301764,56,2000733405,2
1301802,1209,2000490818,5
1301899,1042,36739,5
1302179,319,538098,5
1302181,1209,1179773,5
1302286,1209,62086,3
1302679,607,2000748346,1
1302719,1356,1800085972,3
1302725,56,1802720493,5
1302974,319,115302,5
1303522,1356,1802824720,5
1303548,1809,2000786706,4
1303847,1356,2000802800,5
1304371,605,2000829384,5
1304767,1119,2000846051,0
1304779,667,2000847226,1
1304814,607,2000847786,0
1305512,1209,2000868750,5
1305637,822,2000208918,5
1305982,1209,2000342932,4
1306356,1356,2000898438,2
1306531,1356,2000906567,4
1306619,1267,1060667,4
1306807,1209,2000909284,0
1307011,607,2000919272,5
1307182,1780,2000758272,5
1307412,916,2000895000,1
1308076,744,2000957574,5
1308246,220,1800068989,4
1308388,54,2000964732,5
1308644,116,1802849661,5
1308750,916,2000968378,0
1309138,822,2000981791,5
1309286,1356,43263553,5
1309395,76,782050,5
1309430,916,1802386053,5
1309620,1209,2001003247,5
1309729,1551,2001006423,5
1310016,456,2001011390,5
1310558,1242,2000446682,4
1310848,749,1802452932,5
1310948,1356,2001039494,5
1311313,1209,2001049448,5
1311380,1356,1247353,4
1311583,1209,2001056219,0
1311632,49,305461,5
1311788,220,2000906027,5
1312588,1356,2001081517,5
1312805,1267,225631,5
1312896,220,2001088587,5
1312907,1356,2001088947,5
1313168,220,491933,5
1313176,1209,2000806619,5
1313428,645,1803367515,1
1313456,1356,2001102267,5
1313491,280,376986,5
1313690,116,1479209,4
1314055,1171,2000431901,3
1314884,1356,2001131362,5
1314886,1356,2001131395,5
1315042,1078,2001131839,5
1315083,1035,2001133631,5
1315093,246,1462591,5
1315377,1356,2000391889,5
1315401,860,2001140226,5
1315416,1356,2000647589,5
1315579,1356,2000297339,2
1315594,749,2001147346,0
1315640,1242,2001148709,4
1316740,1356,2001005582,3
1316981,66,2001180732,5
1317296,1032,2001188537,2
1317305,809,2001188722,3
1317320,916,2001186357,5
1317668,1209,42494185,5
1317983,607,2000805555,3
1318158,1209,2001208982,5
1318217,1356,2001210927,2
1318714,647,1790806,5
1318729,1356,2001223291,5
1319002,220,2000751390,5
1319207,1209,2001231961,5
1319494,1356,2001237369,4
1319761,56,2001144846,5
1320073,1209,2001247395,5
1320204,1035,2001249685,5
1320250,116,1030363,0
1320269,56,2237520,5
1320341,345,2001252579,1
1320737,56,2001262981,5
1321505,56,2001276535,0
1321596,56,473524,5
1321719,334,2001280445,1
1322277,56,2001289629,0
1322348,56,1443617,5
1322656,1356,2000718613,5
1322740,1356,2001297977,4
